budget,language,popularity,date,revenue,title,rating,vote_count,Drama,Action,Adventure,Comedy,Horror,Science Fiction,History,Others
19000000,en,5.857488,11/8/1962,13680000,Mutiny on the Bounty,6.5,68,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
15000000,en,10.893332,12/10/1962,69995385,Lawrence of Arabia,7.8,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2000000,en,14.284787,12/25/1962,13129846,To Kill a Mockingbird,7.9,676,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
350000,en,4.817514,1/25/1963,1499275,The Raven,6.3,56,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2500000,en,11.591462,3/28/1963,11403529,The Birds,7.3,959,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
17000000,en,2.972529,5/6/1963,10000000,55 Days at Peking,6.5,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2500000,en,4.526285,5/29/1963,10000000,Hud,7.4,69,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24500,en,1.783412,6/6/1963,4000000,Blood Feast,5.3,26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
31115000,en,8.591238,6/12/1963,71000000,Cleopatra,6.7,148,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2686000,en,1.920256,6/12/1963,6600000,Donovan's Reef,6,31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4000000,en,14.384114,6/20/1963,11744471,The Great Escape,7.8,731,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1000000,en,3.315827,10/6/1963,37600000,Tom Jones,6.1,40,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2000000,en,12.536729,10/11/1963,78898765,From Russia with Love,6.9,773,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
900000,fr,7.543337,10/21/1963,528428,Contempt,7.5,138,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9400000,en,13.266545,11/7/1963,60000000,"It's a Mad, Mad, Mad, Mad World",7,142,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4000000,en,7.098731,12/5/1963,13474588,Charade,7.7,351,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3000000,en,10.636458,12/25/1963,22182353,The Sword in the Stone,6.9,935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3500000,en,11.604242,1/22/1964,8000000,Zulu,7.4,137,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1800000,en,9.80398,1/29/1964,9440272,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8,1472,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
19000000,en,2.824367,3/24/1964,4750000,The Fall of the Roman Empire,6,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
560000,en,5.719266,7/6/1964,12299668,A Hard Day's Night,7.3,172,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2135161,en,6.409094,7/9/1964,7000000,Marnie,7.2,233,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
120000,fr,5.648187,8/5/1964,182857,Band of Outsiders,7.5,103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3000000,en,2.560454,8/6/1964,12000000,The Night of the Iguana,6.9,36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6000000,en,15.11549,8/27/1964,102272727,Mary Poppins,7.4,1217,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
200000,it,12.429704,9/12/1964,14500000,A Fistful of Dollars,7.6,909,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2500000,en,13.78884,9/17/1964,124881062,Goldfinger,7.2,1005,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
5800000,en,4.412564,9/21/1964,6800000,The Train,7.2,74,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
17000000,en,12.494394,10/21/1964,72070731,My Fair Lady,7.4,361,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20000000,en,3.961342,2/15/1965,15473333,The Greatest Story Ever Told,6.5,41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
8200000,en,9.06773,3/2/1965,286214286,The Sound of Music,7.4,966,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3800000,en,3.055936,4/7/1965,14873,Major Dundee,6.2,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5600000,en,5.191425,6/3/1965,29950000,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,6.4,40,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
12000000,en,4.473327,7/1/1965,25333333,The Great Race,7.2,64,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
800000,en,2.46167,12/10/1965,6792000,A Patch of Blue,7.6,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5500000,en,10.517835,12/16/1965,141195658,Thunderball,6.5,572,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
600000,it,13.295342,12/18/1965,15000000,For a Few Dollars More,7.8,988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11000000,en,8.489499,12/22/1965,111858363,Doctor Zhivago,7.4,252,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
280379,en,8.913793,1/9/1966,364937,Dracula: Prince of Darkness,6.1,54,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3500000,en,8.55931,2/23/1966,12000000,Harper,6.3,37,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7500000,en,5.564294,6/21/1966,33736689,Who's Afraid of Virginia Woolf?,7.8,199,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3000000,en,6.243248,7/13/1966,13000000,Torn Curtain,6.4,120,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5115000,en,12.53841,8/24/1966,12000000,Fantastic Voyage,6.7,108,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
800000,it,11.322173,9/8/1966,921548,The Battle of Algiers,7.8,167,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
15000000,en,3.210693,10/10/1966,34562222,Hawaii,5.8,13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3900000,en,6.997888,12/12/1966,28350000,A Man for All Seasons,7.5,90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
4653000,en,7.070669,12/17/1966,6000000,El Dorado,7.2,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12000000,en,11.354247,12/20/1966,20000000,The Sand Pebbles,7.2,59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1200000,it,16.788787,12/23/1966,6000000,"The Good, the Bad and the Ugly",8.1,2371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3500000,en,4.928589,1/5/1967,2000000,A Countess from Hong Kong,5.9,36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5860000,en,8.019495,3/21/1967,12000000,Hombre,7.2,55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12000000,en,13.300519,4/13/1967,41744718,Casino Royale,5.3,153,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
9500000,en,10.359669,6/12/1967,111584787,You Only Live Twice,6.5,541,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
5400000,en,15.640007,6/15/1967,45300000,The Dirty Dozen,7.5,309,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3000000,en,9.718713,6/22/1967,16217773,Cool Hand Luke,7.7,390,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2500000,en,12.109198,7/18/1967,50700000,Bonnie and Clyde,7.6,384,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2000000,en,9.059617,8/2/1967,27379978,In the Heat of the Night,7.5,207,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
360000,en,1.345165,8/18/1967,36000000,The Born Losers,5.3,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2500000,en,5.352165,8/30/1967,3200000,Point Blank,7.1,97,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4000000,en,22.845448,10/17/1967,205843612,The Jungle Book,7.1,1791,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4000000,en,6.216637,10/26/1967,11000000,Wait Until Dark,7.5,112,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4000000,en,5.032469,12/11/1967,56666667,Guess Who's Coming to Dinner,7.6,174,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3500000,en,8.592792,12/14/1967,13007551,In Cold Blood,7.4,83,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18000000,en,3.896319,12/19/1967,9000000,Doctor Dolittle,6,42,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3000000,en,12.057829,12/21/1967,104945305,The Graduate,7.6,855,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000,en,2.474398,12/27/1967,50000000,Valley of the Dolls,6.7,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5800000,en,17.784978,2/7/1968,33395426,Planet of the Apes,7.5,958,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
747000,fr,2.775402,3/22/1968,44566,The Bride Wore Black,7.3,41,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
10500000,en,22.494622,4/10/1968,68700000,2001: A Space Odyssey,7.9,3075,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3200000,en,11.504558,6/12/1968,33395426,Rosemary's Baby,7.5,892,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7000000,en,9.391981,7/4/1968,11000000,The Green Berets,5.8,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800000,en,7.266576,7/31/1968,6800000,Hang 'em High,6.7,197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14000000,en,4.651946,9/19/1968,52223306,Funny Girl,6.9,90,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
950000,en,2.526159,9/23/1968,814666,Charly,6.6,28,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
10000000,en,8.630078,9/26/1968,37402877,Oliver!,7,106,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
114000,en,14.384198,10/1/1968,30000000,Night of the Living Dead,7.5,591,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
9000000,en,14.304205,10/10/1968,2500000,Barbarella,5.7,149,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
76000,en,1.310245,10/15/1968,6000000,Vixen!,5.5,16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5500000,en,7.01973,10/17/1968,42300873,Bullitt,7,273,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1455000,en,6.229674,11/6/1968,2620000,Shalako,5.4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7700000,en,12.088407,12/4/1968,21000000,Where Eagles Dare,7.4,233,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5000000,it,15.589351,12/21/1968,5321508,Once Upon a Time in the West,8.1,1160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8000000,en,0.537378,1/1/1969,20000000,Sweet Charity,6.5,15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3600000,en,10.579988,5/25/1969,44785053,Midnight Cowboy,7.4,307,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6244087,en,11.722424,6/17/1969,638641,The Wild Bunch,7.7,266,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2000000,en,1.81433,9/17/1969,30000000,Bob & Carol & Ted & Alice,6.2,20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6000000,en,6.714577,9/23/1969,102308889,Butch Cassidy and the Sundance Kid,7.4,659,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
20000000,en,10.648872,10/15/1969,31678778,Paint Your Wagon,6.3,65,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6500000,en,9.356264,12/12/1969,81974493,On Her Majesty's Secret Service,6.5,464,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
24000000,en,8.407519,12/12/1969,33208099,"Hello, Dolly!",6.6,61,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4000000,en,5.757907,12/18/1969,6000000,Topaz,6.1,78,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3500000,en,7.701349,1/24/1970,81600000,M*A*S*H,6.9,238,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12000000,en,14.382289,1/25/1970,89800000,Patton,7.3,327,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
25485000,en,7.262326,1/26/1970,29548291,Tora! Tora! Tora!,6.9,150,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
11000000,en,2.27258,1/27/1970,2200000,The Molly Maguires,5.9,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7000000,en,6.258456,2/9/1970,1000000,Zabriskie Point,7.1,78,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10000000,en,7.873018,3/5/1970,100489151,Airport,6.2,89,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
600000,en,3.624542,3/26/1970,34505110,Woodstock,7.1,67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3000000,en,12.325947,5/1/1970,18999718,Beneath the Planet of the Apes,6.2,370,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3716946,en,2.537955,5/13/1970,5000000,The Ballad of Cable Hogue,6.9,48,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4000000,en,8.418662,6/22/1970,5200000,Kelly's Heroes,7.2,191,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
18000000,en,4.984905,6/24/1970,24911670,Catch-22,6.7,73,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2090000,en,3.129943,7/17/1970,40000000,Beyond the Valley of the Dolls,6.6,53,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
25000000,en,3.240624,10/26/1970,3052000,Waterloo,7.1,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
10000000,en,4.127728,10/29/1970,1500000,The Private Life of Sherlock Holmes,6.9,61,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
15000000,en,8.186994,12/14/1970,31559552,Little Big Man,7.5,128,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2200000,en,6.127903,12/16/1970,136400000,Love Story,6.6,123,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4000000,en,9.834047,12/23/1970,55675257,The Aristocats,7.1,1287,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1300000,en,5.184013,1/15/1971,72266306,Vanishing Point,7.1,110,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
777000,en,8.152085,3/11/1971,2437000,THX 1138,6.4,265,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6500000,en,11.081253,3/12/1971,12376563,The Andromeda Strain,7,196,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
150000,en,1.435148,4/23/1971,15200000,Sweet Sweetback's Baadasssss Song,4.7,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2000000,en,4.331819,4/28/1971,11833696,Bananas,6.7,167,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2500000,en,12.120267,5/20/1971,12348905,Escape from the Planet of the Apes,6.3,270,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3000000,en,12.416635,6/29/1971,4000000,Willy Wonka & the Chocolate Factory,7.4,826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4000000,en,3.73688,7/2/1971,12121618,Shaft,6.5,68,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1300000,en,5.961382,10/3/1971,29133000,The Last Picture Show,7.6,133,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20000000,en,10.362012,10/7/1971,17900000,Bedknobs and Broomsticks,6.8,260,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1800000,en,6.694959,10/9/1971,41158757,The French Connection,7.4,435,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
725000,en,5.820841,11/3/1971,10600000,Play Misty for Me,6.5,102,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
9000000,en,9.227244,11/3/1971,83304330,Fiddler on the Roof,7.4,136,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7200000,en,12.00491,12/13/1971,116019547,Diamonds Are Forever,6.3,562,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2200000,en,17.112594,12/18/1971,26589000,A Clockwork Orange,8,3432,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4000000,en,10.255315,12/21/1971,35976000,Dirty Harry,7.4,630,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2200000,en,6.632663,12/29/1971,3251794,Straw Dogs,7.2,230,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6000000,en,3.189566,1/13/1972,7500000,The Cowboys,7,60,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12000,en,5.738871,3/12/1972,6000000,Pink Flamingos,6.2,111,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
6000000,en,41.109264,3/14/1972,245066411,The Godfather,8.5,6024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3500000,en,5.316387,5/25/1972,12600000,Frenzy,7.2,162,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
130000,cn,11.116474,6/1/1972,85000000,The Way of the Dragon,7.4,235,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1700000,en,12.843375,6/29/1972,9700000,Conquest of the Planet of the Apes,6.1,243,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2000000,en,8.476681,7/30/1972,46122355,Deliverance,7.2,441,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
100000,en,1.522753,8/1/1972,22000000,The Legend of Boggy Creek,5.6,19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2000000,en,5.378481,8/6/1972,18016290,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,218,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1250000,fr,12.74564,10/14/1972,36144000,Last Tango in Paris,7.1,240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000,en,10.341849,12/1/1972,84563118,The Poseidon Adventure,7.3,274,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3352254,en,10.037593,12/13/1972,58831997,The Getaway,7,120,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5500000,en,9.91087,4/19/1973,15700000,High Plains Drifter,7.4,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4638783,en,5.781236,5/23/1973,11000000,Pat Garrett & Billy the Kid,7.2,67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1700000,en,11.644764,6/15/1973,8844595,Battle for the Planet of the Apes,5.5,220,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7000000,en,9.773768,7/5/1973,161777836,Live and Let Die,6.4,540,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1000000,en,8.005804,7/20/1973,2000000,Dillinger,6.7,23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
777000,en,9.188584,8/1/1973,140000000,American Graffiti,6.9,330,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
950000,en,0.820911,8/8/1973,1500000,Heavy Traffic,6.6,18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
850000,en,10.687757,8/17/1973,90000000,Enter the Dragon,7.3,489,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
500000,en,8.212399,10/2/1973,3000000,Mean Streets,7.2,359,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15000000,en,11.179855,11/8/1973,32056467,Robin Hood,7,1155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3000000,en,12.842165,12/5/1973,29800000,Serpico,7.5,429,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
12000000,en,15.698433,12/13/1973,53267000,Papillon,7.8,445,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2000000,en,6.048904,12/17/1973,18344729,Sleeper,7,206,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5500000,en,12.016821,12/25/1973,159616327,The Sting,7.9,639,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8000000,en,12.137595,12/26/1973,441306145,The Exorcist,7.5,2046,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2600000,en,13.233262,2/7/1974,119500000,Blazing Saddles,7.2,619,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6500000,en,5.702638,3/27/1974,26533200,The Great Gatsby,6.2,144,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3000000,en,4.506948,4/5/1974,12800000,The Sugarland Express,6.4,70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1600000,en,13.245638,4/7/1974,4420000,The Conversation,7.5,377,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160000,en,1.391503,5/1/1974,4000000,The Lords of Flatbush,5.7,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6000000,en,12.29227,6/20/1974,30000000,Chinatown,7.9,939,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3000000,en,12.968011,7/24/1974,22000000,Death Wish,7,165,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2900000,en,9.460843,8/21/1974,43008075,The Longest Yard,6.4,71,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
85000,en,15.526413,10/1/1974,30859000,The Texas Chain Saw Massacre,7.1,617,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3000000,en,8.480501,10/18/1974,47000000,Airport 1975,5.5,79,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7000000,en,6.657792,11/15/1974,79666653,Earthquake,5.6,76,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7000000,en,12.127492,12/1/1974,97572000,The Man with the Golden Gun,6.4,533,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
14000000,en,7.469056,12/14/1974,116000000,The Towering Inferno,7.1,230,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2800000,en,9.339316,12/15/1974,86273333,Young Frankenstein,7.7,880,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
13000000,en,36.629307,12/20/1974,47542841,The Godfather: Part II,8.3,3418,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
400000,en,10.43389,3/13/1975,5028948,Monty Python and the Holy Grail,7.8,1742,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
5000000,en,6.335814,3/19/1975,34251525,Tommy,6.5,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
970000,en,3.669545,4/16/1975,2000000,Capone,6,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
300000,en,6.064898,4/27/1975,8000000,Death Race 2000,6,125,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5000000,en,6.501177,5/21/1975,41833347,The Return of the Pink Panther,6.7,138,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000000,en,2.301183,5/21/1975,16000000,Breakout,6.4,16,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3000000,en,5.165666,6/10/1975,20173742,Love and Death,7.5,176,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7000000,en,19.726114,6/18/1975,470654000,Jaws,7.5,2628,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2500000,en,3.875842,8/8/1975,2000000,"Farewell, My Lovely",6.8,26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1800000,en,7.530126,8/11/1975,46665856,Dog Day Afternoon,7.6,685,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1200000,en,8.699428,8/14/1975,112892319,The Rocky Horror Picture Show,7.4,703,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2700000,en,3.427039,9/4/1975,5000000,Hard Times,6.7,56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70000,en,1.411831,10/11/1975,11800000,Let's Do It Again,7.7,10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
